customer_id,customer_name,region,plan,tenure_months,monthly_charge,signup_date
CUST-102651,Customer 2651,North America,Starter,39,39.43,2023-08-17
CUST-102652,Customer 2652,Europe,Professional,72,76.6,2024-10-10
CUST-102653,Customer 2653,India,Professional,68,66.86,2022-09-21
CUST-102654,Customer 2654,Europe,Professional,8,82.1,2023-09-16
CUST-102655,Customer 2655,India,Professional,62,86.82,2025-06-07
CUST-102656,Customer 2656,India,Professional,42,80.35,2022-11-20
CUST-102657,Customer 2657,North America,Business,51,136.23,2023-04-19
CUST-102658,Customer 2658,North America,Professional,52,88.29,2025-12-04
CUST-102659,Customer 2659,India,Business,44,140.22,2022-03-25
CUST-102660,Customer 2660,Europe,Professional,54,80.37,2022-11-20
CUST-102661,Customer 2661,India,Starter,39,34.33,2024-02-13
CUST-102662,Customer 2662,India,Professional,69,88.39,2025-06-07
CUST-102663,Customer 2663,APAC,Business,69,159.36,2025-03-09
CUST-102664,Customer 2664,Middle East,Business,38,169.14,2020-10-01
CUST-102665,Customer 2665,North America,Starter,13,32.7,2022-04-24
CUST-102666,Customer 2666,India,Starter,50,33.7,2025-08-06
CUST-102667,Customer 2667,Middle East,Starter,42,31.46,2022-03-25
CUST-102668,Customer 2668,Middle East,Professional,41,72.82,2024-01-14
CUST-102669,Customer 2669,North America,Business,21,171.13,2024-06-12
CUST-102670,Customer 2670,India,Business,45,147.81,2023-03-20
CUST-102671,Customer 2671,Middle East,Business,41,167.28,2024-03-14
CUST-102672,Customer 2672,India,Starter,41,32.02,2021-04-29
CUST-102673,Customer 2673,APAC,Business,10,176.29,2022-08-22
CUST-102674,Customer 2674,APAC,Business,15,142.86,2022-12-20
CUST-102675,Customer 2675,APAC,Starter,35,32.57,2021-01-29
CUST-102676,Customer 2676,APAC,Starter,44,31.12,2025-02-07
CUST-102677,Customer 2677,Middle East,Business,15,150.83,2023-03-20
CUST-102678,Customer 2678,Europe,Starter,11,33.92,2025-11-04
CUST-102679,Customer 2679,Europe,Starter,36,40.55,2021-05-29
CUST-102680,Customer 2680,APAC,Professional,12,73.29,2022-02-23
CUST-102681,Customer 2681,India,Starter,11,40.98,2020-09-01
CUST-102682,Customer 2682,Middle East,Starter,47,30.5,2021-05-29
CUST-102683,Customer 2683,India,Business,59,165.98,2024-03-14
CUST-102684,Customer 2684,India,Professional,69,86.01,2021-10-26
CUST-102685,Customer 2685,Europe,Starter,59,39.26,2025-01-08
CUST-102686,Customer 2686,India,Professional,23,79.54,2024-06-12
CUST-102687,Customer 2687,Europe,Business,13,163.43,2026-02-02
CUST-102688,Customer 2688,Middle East,Business,56,149.5,2025-12-04
CUST-102689,Customer 2689,APAC,Business,35,169.82,2024-08-11
CUST-102690,Customer 2690,Europe,Starter,21,33.45,2023-12-15
CUST-102691,Customer 2691,Middle East,Professional,48,76.45,2022-09-21
CUST-102692,Customer 2692,APAC,Starter,29,35.75,2021-02-28
CUST-102693,Customer 2693,North America,Business,50,166.57,2021-09-26
CUST-102694,Customer 2694,India,Starter,18,35.0,2023-12-15
CUST-102695,Customer 2695,APAC,Professional,17,92.98,2024-09-10
CUST-102696,Customer 2696,APAC,Business,56,166.24,2024-09-10
CUST-102697,Customer 2697,APAC,Professional,72,78.73,2023-07-18
CUST-102698,Customer 2698,North America,Professional,18,92.73,2026-03-04
CUST-102699,Customer 2699,Europe,Starter,53,32.15,2026-04-03
CUST-102700,Customer 2700,India,Starter,4,38.92,2023-06-18
CUST-102701,Customer 2701,APAC,Starter,68,35.59,2023-02-18
CUST-102702,Customer 2702,Middle East,Professional,3,86.72,2023-07-18
CUST-102703,Customer 2703,APAC,Starter,32,32.7,2024-02-13
CUST-102704,Customer 2704,Europe,Business,54,151.28,2025-05-08
CUST-102705,Customer 2705,India,Starter,51,37.41,2025-04-08
CUST-102706,Customer 2706,Europe,Business,56,149.71,2022-06-23
CUST-102707,Customer 2707,India,Professional,17,74.74,2026-05-03
CUST-102708,Customer 2708,APAC,Starter,27,35.42,2024-11-09
CUST-102709,Customer 2709,Europe,Professional,14,95.22,2022-01-24
CUST-102710,Customer 2710,Middle East,Professional,72,89.24,2022-05-24
CUST-102711,Customer 2711,Middle East,Business,52,140.41,2025-10-05
CUST-102712,Customer 2712,India,Starter,60,36.94,2022-12-20
CUST-102713,Customer 2713,APAC,Professional,15,63.17,2022-06-23
CUST-102714,Customer 2714,North America,Enterprise,8,358.16,2020-11-30
CUST-102715,Customer 2715,APAC,Enterprise,19,400.04,2023-11-15
CUST-102716,Customer 2716,Europe,Starter,24,33.86,2025-06-07
CUST-102717,Customer 2717,India,Starter,11,33.55,2022-09-21
CUST-102718,Customer 2718,India,Starter,41,33.48,2024-09-10
CUST-102719,Customer 2719,Europe,Business,34,152.91,2025-09-05
CUST-102720,Customer 2720,North America,Business,58,171.14,2020-09-01
CUST-102721,Customer 2721,Middle East,Starter,22,34.77,2024-01-14
CUST-102722,Customer 2722,Middle East,Starter,27,37.29,2025-05-08
CUST-102723,Customer 2723,Middle East,Business,12,160.63,2021-04-29
CUST-102724,Customer 2724,Europe,Starter,29,40.17,2022-01-24
CUST-102725,Customer 2725,Middle East,Business,18,143.03,2020-09-01
CUST-102726,Customer 2726,Europe,Starter,35,39.1,2021-01-29
CUST-102727,Customer 2727,APAC,Professional,46,83.76,2025-07-07
CUST-102728,Customer 2728,Europe,Business,36,182.37,2022-09-21
CUST-102729,Customer 2729,Middle East,Enterprise,31,458.75,2023-04-19
CUST-102730,Customer 2730,Middle East,Professional,42,76.73,2022-04-24
CUST-102731,Customer 2731,India,Professional,70,78.99,2022-07-23
CUST-102732,Customer 2732,Europe,Business,18,139.98,2020-09-01
CUST-102733,Customer 2733,North America,Professional,33,79.86,2022-07-23
CUST-102734,Customer 2734,Middle East,Enterprise,8,383.02,2022-01-24
CUST-102735,Customer 2735,India,Starter,3,34.46,2021-10-26
CUST-102736,Customer 2736,APAC,Professional,45,80.62,2022-07-23
CUST-102737,Customer 2737,Middle East,Professional,67,74.94,2023-08-17
CUST-102738,Customer 2738,Middle East,Starter,28,35.19,2023-02-18
CUST-102739,Customer 2739,APAC,Business,48,151.73,2020-11-30
CUST-102740,Customer 2740,Middle East,Starter,35,31.87,2025-10-05
CUST-102741,Customer 2741,North America,Starter,53,37.0,2024-02-13
CUST-102742,Customer 2742,Middle East,Starter,32,31.2,2021-09-26
CUST-102743,Customer 2743,India,Business,36,167.51,2025-01-08
CUST-102744,Customer 2744,Middle East,Starter,14,39.02,2024-06-12
CUST-102745,Customer 2745,Middle East,Business,57,135.11,2022-11-20
CUST-102746,Customer 2746,Middle East,Business,59,155.72,2023-03-20
CUST-102747,Customer 2747,Middle East,Enterprise,22,407.91,2026-02-02
CUST-102748,Customer 2748,APAC,Professional,70,69.58,2021-06-28
CUST-102749,Customer 2749,Europe,Business,60,110.26,2025-01-08
CUST-102750,Customer 2750,Europe,Business,20,181.57,2021-06-28
CUST-102751,Customer 2751,Middle East,Enterprise,29,407.55,2021-12-25
CUST-102752,Customer 2752,North America,Professional,17,86.86,2022-06-23
CUST-102753,Customer 2753,India,Professional,50,83.62,2022-10-21
CUST-102754,Customer 2754,North America,Business,37,179.58,2023-10-16
CUST-102755,Customer 2755,Europe,Business,56,179.86,2024-07-12
CUST-102756,Customer 2756,India,Professional,29,85.37,2024-09-10
CUST-102757,Customer 2757,India,Professional,54,81.3,2020-12-30
CUST-102758,Customer 2758,Middle East,Professional,13,68.05,2025-10-05
CUST-102759,Customer 2759,North America,Professional,57,73.78,2023-03-20
CUST-102760,Customer 2760,North America,Professional,39,76.75,2023-08-17
CUST-102761,Customer 2761,India,Professional,49,86.38,2021-07-28
CUST-102762,Customer 2762,India,Starter,16,33.81,2023-04-19
CUST-102763,Customer 2763,Europe,Enterprise,32,400.43,2023-10-16
CUST-102764,Customer 2764,India,Starter,63,37.15,2024-10-10
CUST-102765,Customer 2765,India,Business,27,174.4,2022-05-24
CUST-102766,Customer 2766,Europe,Business,67,161.4,2025-02-07
CUST-102767,Customer 2767,Middle East,Starter,66,34.2,2021-04-29
CUST-102768,Customer 2768,North America,Business,72,143.45,2025-10-05
CUST-102769,Customer 2769,Middle East,Business,25,174.37,2025-10-05
CUST-102770,Customer 2770,Europe,Starter,37,35.93,2022-01-24
CUST-102771,Customer 2771,APAC,Enterprise,65,438.64,2021-06-28
CUST-102772,Customer 2772,North America,Starter,7,40.88,2025-11-04
CUST-102773,Customer 2773,Europe,Professional,55,94.24,2021-06-28
CUST-102774,Customer 2774,Europe,Professional,23,68.51,2024-09-10
CUST-102775,Customer 2775,North America,Business,18,159.2,2025-01-08
CUST-102776,Customer 2776,Middle East,Business,34,184.88,2023-08-17
CUST-102777,Customer 2777,Middle East,Professional,42,56.41,2020-11-30
CUST-102778,Customer 2778,Europe,Professional,4,78.22,2022-11-20
CUST-102779,Customer 2779,APAC,Professional,7,80.65,2021-07-28
CUST-102780,Customer 2780,APAC,Business,17,167.74,2025-06-07
CUST-102781,Customer 2781,Europe,Professional,53,67.19,2020-10-31
CUST-102782,Customer 2782,India,Starter,17,35.23,2023-08-17
CUST-102783,Customer 2783,India,Starter,58,39.46,2024-03-14
CUST-102784,Customer 2784,Middle East,Business,11,154.24,2025-04-08
CUST-102785,Customer 2785,APAC,Professional,9,66.37,2024-05-13
CUST-102786,Customer 2786,Middle East,Starter,30,36.42,2021-06-28
CUST-102787,Customer 2787,Middle East,Professional,4,89.63,2022-10-21
CUST-102788,Customer 2788,North America,Professional,23,97.08,2022-12-20
CUST-102789,Customer 2789,India,Business,48,186.9,2022-08-22
CUST-102790,Customer 2790,Middle East,Professional,44,88.16,2021-01-29
CUST-102791,Customer 2791,India,Professional,32,81.03,2021-04-29
CUST-102792,Customer 2792,Europe,Business,37,150.54,2025-06-07
CUST-102793,Customer 2793,Europe,Business,13,131.24,2023-10-16
CUST-102794,Customer 2794,India,Business,47,136.4,2021-08-27
CUST-102795,Customer 2795,Middle East,Professional,49,76.27,2023-10-16
CUST-102796,Customer 2796,APAC,Enterprise,28,430.87,2026-05-03
CUST-102797,Customer 2797,North America,Starter,46,38.61,2020-12-30
CUST-102798,Customer 2798,Europe,Business,24,152.54,2023-05-19
CUST-102799,Customer 2799,APAC,Professional,31,74.54,2025-11-04
CUST-102800,Customer 2800,Europe,Business,12,164.81,2026-01-03
CUST-102801,Customer 2801,APAC,Professional,62,103.36,2022-11-20
CUST-102802,Customer 2802,North America,Professional,25,72.08,2022-01-24
CUST-102803,Customer 2803,Middle East,Professional,47,72.49,2024-11-09
CUST-102804,Customer 2804,Middle East,Business,27,156.76,2022-06-23
CUST-102805,Customer 2805,Europe,Professional,44,78.48,2025-07-07
CUST-102806,Customer 2806,Middle East,Business,64,148.39,2023-03-20
CUST-102807,Customer 2807,North America,Starter,5,31.99,2021-03-30
CUST-102808,Customer 2808,North America,Professional,31,74.01,2024-02-13
CUST-102809,Customer 2809,North America,Business,70,149.74,2022-05-24
CUST-102810,Customer 2810,Middle East,Starter,17,38.31,2023-11-15
CUST-102811,Customer 2811,Middle East,Business,14,192.84,2023-01-19
CUST-102812,Customer 2812,Europe,Professional,10,92.06,2022-09-21
CUST-102813,Customer 2813,Europe,Business,43,163.04,2023-06-18
CUST-102814,Customer 2814,North America,Starter,39,37.52,2023-10-16
CUST-102815,Customer 2815,APAC,Starter,7,43.68,2020-12-30
CUST-102816,Customer 2816,Europe,Business,10,137.48,2025-05-08
CUST-102817,Customer 2817,India,Professional,42,76.43,2022-10-21
CUST-102818,Customer 2818,Europe,Starter,69,29.52,2022-03-25
CUST-102819,Customer 2819,Middle East,Professional,41,72.73,2025-11-04
CUST-102820,Customer 2820,APAC,Business,50,175.38,2024-11-09
CUST-102821,Customer 2821,North America,Professional,38,85.71,2026-05-03
CUST-102822,Customer 2822,Europe,Starter,18,39.11,2022-03-25
CUST-102823,Customer 2823,India,Starter,51,40.82,2021-01-29
CUST-102824,Customer 2824,North America,Professional,55,75.93,2022-11-20
CUST-102825,Customer 2825,Europe,Business,66,150.85,2024-08-11
CUST-102826,Customer 2826,Middle East,Business,29,131.78,2025-04-08
CUST-102827,Customer 2827,India,Starter,49,35.8,2026-02-02
CUST-102828,Customer 2828,APAC,Starter,44,34.6,2024-12-09
CUST-102829,Customer 2829,APAC,Business,10,145.93,2021-04-29
CUST-102830,Customer 2830,Middle East,Starter,38,35.25,2025-09-05
CUST-102831,Customer 2831,India,Business,34,129.35,2021-10-26
CUST-102832,Customer 2832,North America,Enterprise,17,380.91,2026-01-03
CUST-102833,Customer 2833,Middle East,Professional,16,72.52,2025-05-08
CUST-102834,Customer 2834,India,Business,43,169.37,2021-08-27
CUST-102835,Customer 2835,Europe,Professional,42,79.2,2023-03-20
CUST-102836,Customer 2836,India,Professional,46,74.05,2025-03-09
CUST-102837,Customer 2837,Middle East,Business,44,180.85,2025-02-07
CUST-102838,Customer 2838,Europe,Starter,4,29.17,2024-07-12
CUST-102839,Customer 2839,Europe,Starter,21,37.95,2022-09-21
CUST-102840,Customer 2840,Europe,Starter,31,42.89,2024-07-12
CUST-102841,Customer 2841,Middle East,Starter,49,31.67,2022-10-21
CUST-102842,Customer 2842,APAC,Starter,15,41.82,2020-10-31
CUST-102843,Customer 2843,Europe,Professional,71,94.71,2024-05-13
CUST-102844,Customer 2844,Europe,Business,18,157.44,2020-12-30
CUST-102845,Customer 2845,Middle East,Professional,59,66.84,2025-08-06
CUST-102846,Customer 2846,Europe,Business,15,183.16,2023-08-17
CUST-102847,Customer 2847,North America,Business,63,162.16,2022-02-23
CUST-102848,Customer 2848,APAC,Professional,58,97.08,2025-02-07
CUST-102849,Customer 2849,North America,Starter,23,35.73,2023-08-17
CUST-102850,Customer 2850,APAC,Starter,59,39.75,2021-07-28
CUST-102851,Customer 2851,Middle East,Professional,51,85.01,2025-03-09
CUST-102852,Customer 2852,Europe,Starter,71,30.29,2025-11-04
CUST-102853,Customer 2853,Middle East,Business,48,186.37,2022-01-24
CUST-102854,Customer 2854,India,Professional,21,84.31,2020-11-30
CUST-102855,Customer 2855,Europe,Enterprise,61,347.15,2024-11-09
CUST-102856,Customer 2856,Europe,Starter,69,39.03,2022-06-23
CUST-102857,Customer 2857,North America,Professional,8,59.5,2021-02-28
CUST-102858,Customer 2858,North America,Starter,23,37.23,2023-04-19
CUST-102859,Customer 2859,Europe,Enterprise,11,452.52,2023-02-18
CUST-102860,Customer 2860,Europe,Professional,14,72.6,2024-11-09
CUST-102861,Customer 2861,Middle East,Starter,10,33.53,2024-08-11
CUST-102862,Customer 2862,Middle East,Professional,3,67.05,2022-12-20
CUST-102863,Customer 2863,APAC,Professional,43,74.95,2026-01-03
CUST-102864,Customer 2864,Middle East,Starter,39,35.81,2022-01-24
CUST-102865,Customer 2865,Middle East,Starter,56,37.42,2023-02-18
CUST-102866,Customer 2866,North America,Professional,46,75.01,2023-10-16
CUST-102867,Customer 2867,Europe,Starter,54,37.71,2025-12-04
CUST-102868,Customer 2868,North America,Professional,72,75.02,2023-08-17
CUST-102869,Customer 2869,Europe,Starter,50,26.17,2021-01-29
CUST-102870,Customer 2870,India,Starter,40,41.32,2020-10-01
CUST-102871,Customer 2871,Middle East,Starter,28,28.18,2021-08-27
CUST-102872,Customer 2872,North America,Starter,61,36.02,2020-12-30
CUST-102873,Customer 2873,Europe,Business,4,155.97,2023-11-15
CUST-102874,Customer 2874,India,Starter,29,30.75,2022-10-21
CUST-102875,Customer 2875,Middle East,Business,39,159.02,2023-04-19
CUST-102876,Customer 2876,India,Professional,40,79.88,2024-07-12
CUST-102877,Customer 2877,Europe,Starter,57,36.19,2025-12-04
CUST-102878,Customer 2878,APAC,Starter,71,37.26,2022-08-22
CUST-102879,Customer 2879,Middle East,Starter,51,33.33,2025-07-07
CUST-102880,Customer 2880,APAC,Professional,26,74.5,2023-01-19
CUST-102881,Customer 2881,North America,Starter,34,40.53,2021-11-25
CUST-102882,Customer 2882,India,Business,45,158.64,2021-12-25
CUST-102883,Customer 2883,India,Professional,7,87.59,2022-12-20
CUST-102884,Customer 2884,APAC,Starter,26,29.23,2025-02-07
CUST-102885,Customer 2885,Middle East,Professional,33,66.4,2024-12-09
CUST-102886,Customer 2886,APAC,Starter,35,32.62,2025-11-04
CUST-102887,Customer 2887,APAC,Business,59,169.27,2024-01-14
CUST-102888,Customer 2888,Middle East,Starter,30,34.82,2025-10-05
CUST-102889,Customer 2889,India,Starter,63,28.5,2024-04-13
CUST-102890,Customer 2890,Middle East,Enterprise,41,376.54,2023-10-16
CUST-102891,Customer 2891,APAC,Professional,14,79.21,2020-09-01
CUST-102892,Customer 2892,North America,Professional,37,64.51,2022-04-24
CUST-102893,Customer 2893,Middle East,Starter,68,37.27,2024-04-13
CUST-102894,Customer 2894,APAC,Professional,67,74.49,2023-07-18
CUST-102895,Customer 2895,Middle East,Starter,54,32.27,2025-08-06
CUST-102896,Customer 2896,India,Professional,7,85.02,2022-12-20
CUST-102897,Customer 2897,North America,Starter,41,38.49,2025-11-04
CUST-102898,Customer 2898,Europe,Professional,58,85.42,2020-10-31
CUST-102899,Customer 2899,Middle East,Starter,52,30.83,2024-03-14
CUST-102900,Customer 2900,India,Professional,3,90.31,2021-02-28
CUST-102901,Customer 2901,Middle East,Professional,71,67.13,2021-04-29
CUST-102902,Customer 2902,Middle East,Starter,27,35.52,2023-11-15
CUST-102903,Customer 2903,Middle East,Starter,25,37.67,2022-12-20
CUST-102904,Customer 2904,APAC,Starter,62,37.69,2025-10-05
CUST-102905,Customer 2905,Europe,Professional,12,80.54,2026-01-03
CUST-102906,Customer 2906,APAC,Professional,30,80.95,2025-05-08
CUST-102907,Customer 2907,India,Starter,20,42.57,2023-09-16
CUST-102908,Customer 2908,India,Starter,34,35.74,2023-01-19
CUST-102909,Customer 2909,Europe,Business,58,185.06,2022-02-23
CUST-102910,Customer 2910,North America,Starter,16,33.4,2025-02-07
CUST-102911,Customer 2911,Middle East,Professional,36,66.86,2026-02-02
CUST-102912,Customer 2912,APAC,Professional,72,80.94,2023-12-15
CUST-102913,Customer 2913,APAC,Professional,36,86.74,2022-10-21
CUST-102914,Customer 2914,Europe,Professional,45,72.78,2024-04-13
CUST-102915,Customer 2915,APAC,Professional,72,69.62,2024-12-09
CUST-102916,Customer 2916,North America,Professional,68,87.36,2023-02-18
CUST-102917,Customer 2917,North America,Professional,45,100.13,2023-05-19
CUST-102918,Customer 2918,Middle East,Professional,25,75.72,2021-05-29
CUST-102919,Customer 2919,APAC,Starter,34,34.82,2022-07-23
CUST-102920,Customer 2920,India,Professional,63,76.77,2020-11-30
CUST-102921,Customer 2921,Middle East,Business,25,188.92,2026-01-03
CUST-102922,Customer 2922,North America,Starter,20,36.71,2022-06-23
CUST-102923,Customer 2923,Middle East,Business,43,159.1,2023-05-19
CUST-102924,Customer 2924,Middle East,Professional,5,76.57,2020-12-30
CUST-102925,Customer 2925,APAC,Professional,43,70.06,2023-10-16
CUST-102926,Customer 2926,India,Starter,38,28.95,2023-08-17
CUST-102927,Customer 2927,Europe,Professional,67,74.13,2021-02-28
CUST-102928,Customer 2928,India,Professional,18,82.75,2023-11-15
CUST-102929,Customer 2929,North America,Starter,70,34.05,2023-02-18
CUST-102930,Customer 2930,APAC,Professional,71,78.79,2023-01-19
CUST-102931,Customer 2931,North America,Business,60,139.25,2021-06-28
CUST-102932,Customer 2932,APAC,Starter,30,29.76,2020-09-01
CUST-102933,Customer 2933,Europe,Starter,58,36.57,2021-11-25
CUST-102934,Customer 2934,North America,Starter,6,42.07,2023-03-20
CUST-102935,Customer 2935,India,Starter,44,29.72,2025-09-05
CUST-102936,Customer 2936,Middle East,Professional,20,79.71,2021-11-25
